"","Zipcode","State","City","Application","Approval","Lat","Long"
"7824","95608","CA","CARMICHAEL",362,302,38.62136,-121.332191
"7825","95609","CA","CARMICHAEL",5,3,38.650335,-121.327214
"7826","95610","CA","CITRUS HEIGHTS",10,4,38.689802,-121.26736
"7827","95616","CA","DAVIS",1428,1418,38.521776,-121.749016
"7828","95618","CA","DAVIS",10,5,38.54431,-121.685904
"7829","95620","CA","DIXON",5,3,38.397372,-121.761419
"7830","95628","CA","FAIR OAKS",5,3,38.655263,-121.260709
"7831","95630","CA","FOLSOM",5262,4814,38.594181,-121.310796
"7832","95648","CA","LINCOLN",5,3,38.929305,-121.327143
"7833","95650","CA","FOLSOM",5,3,38.814428,-121.176622
"7834","95650","CA","LOOMIS",5,2,38.814428,-121.176622
"7835","95661","CA","ROSEVILLE",2166,1844,38.74073,-121.25603
"7836","95667","CA","PLACERVILLE",5,3,38.730224,-120.797149
"7837","95670","CA","GOLD RIVER",1748,1580,38.597705,-121.270426
"7838","95670","CA","RANCHO CORDOVA",1524,1495,38.597705,-121.270426
"7839","95670","TX","DALLAS",5,3,38.597705,-121.270426
"7840","95678","CA","ROSEVILLE",20,11,38.910488,-121.131309
"7841","95682","CA","CAMERON PARK",310,305,38.62183,-120.78801
"7842","95682","CA","SHINGLE SPRINGS",5,3,38.62183,-120.78801
"7843","95687","CA","VACAVILLE",5,3,38.35056,-121.912773
"7844","95688","CA","VACAVILLE",403,392,38.407405,-122.012778
"7845","95691","CA","W SACRAMENTO",5,3,38.608615,-121.610919
"7846","95691","CA","WEST SACRAMENTO",5,3,38.608615,-121.610919
"7847","95722","CA","MEADOW VISTA",5,3,39.001448,-121.034843
"7848","95742","CA","RANCHO CORDOVA",512,505,38.579621,-121.20253
"7849","95747","CA","RANCHO CORDOVA",5,3,38.779875,-121.335559
"7850","95747","CA","ROSEVILLE",761,751,38.779875,-121.335559
"7851","95758","CA","ELK GROVE",1030,1021,38.347205,-121.428681
"7852","95762","CA","EL DORADO HILLS",1379,1206,38.686847,-121.044846
"7853","95765","CA","ROCKLIN",203,191,38.819795,-121.277439
"7854","95814","CA","SACRAMENTO",1116,1062,38.579055,-121.480905
"7855","95815","CA","SACRAMENTO",388,311,38.589505,-121.448665
"7856","95816","CA","SACRAMENTO",1297,1282,38.571505,-121.467549
"7857","95817","CA","SACRAMENTO",304,302,38.549232,-121.452264
"7858","95818","CA","SACRAMENTO",5,3,38.557255,-121.495915
"7859","95819","CA","SACRAMENTO",852,848,38.568305,-121.440764
"7860","95821","CA","SACRAMENTO",11,6,38.627204,-121.437964
"7861","95824","CA","SACRAMENTO",5,3,38.517256,-121.440764
"7862","95825","CA","SACRAMENTO",410,402,38.585804,-121.402213
"7863","95826","CA","SACRAMENTO",754,747,38.547639,-121.385459
"7864","95827","CA","SACRAMENTO",307,301,38.552752,-121.322653
"7865","95828","CA","SACRAMENTO",11,6,38.488446,-121.423245
"7866","95831","CA","SACRAMENTO",5,3,38.497863,-121.531332
"7867","95833","CA","SACRAMENTO",950,941,38.621802,-121.514016
"7868","95834","CA","SACRAMENTO",1887,1741,38.584193,-121.523566
"7869","95835","CA","SACRAMENTO",10,6,38.667783,-121.526051
"7870","95864","CA","SACRAMENTO",181,179,38.586554,-121.379467
"7871","95901","CA","MARYSVILLE",182,180,39.260878,-121.370959
"7872","95901","CA","YUBA CITY",5,3,39.260878,-121.370959
"7873","95928","CA","CHICO",181,179,39.687626,-121.799166
"7874","95929","CA","CHICO",453,448,39.731406,-121.801215
"7875","95945","CA","GRASS VALLEY",181,179,39.196288,-120.95855
"7876","95954","CA","MAGALIA",5,2,39.867959,-121.599628
"7877","95959","CA","NEVADA CITY",187,182,39.299606,-120.887965
"7878","95969","CA","PARADISE",181,179,39.654279,-121.707265
"7879","95973","CA","CHICO",196,188,39.837577,-121.869949
"7880","95987","CA","WILLIAMS",5,3,39.142737,-122.243739
"7881","95991","CA","YUBA CITY",401,397,39.048854,-121.612481
"7882","96001","CA","REDDING",15,8,40.675738,-122.456982
"7883","96002","CA","REDDING",5,3,40.624448,-122.3076
"7884","96019","CA","ARLINGTON",5,3,40.69686,-122.368263
"7885","96032","CA","FORT JONES",5,3,41.581383,-122.824847
"7886","96080","CA","RED BLUFF",6,4,40.142907,-122.340888
"7887","96119","CA","SEATTLE",5,3,40.97664,-120.554754
"7888","96122","CA","PORTOLA",5,3,39.800456,-120.542224
"7889","96161","CA","TRUCKEE",5,3,39.377677,-120.407502
"7890","96707","HI","KAPOLEI",15,9,21.341784,-158.091383
"7891","96720","HI","HILO",401,397,19.564519,-155.26203
"7892","96732","HI","KAHULUI",10,6,20.859244,-156.259166
"7893","96734","HI","KAILUA",5,3,21.595644,-158.039121
"7894","96740","HI","KAILUA KONA",400,396,19.674123,-155.936565
"7895","96743","HI","KAMUELA",240,236,19.887872,-155.751907
"7896","96762","HI","LAIE",5,3,21.61095,-157.90205
"7897","96795","HI","WAIMANALO",5,2,24.859832,-168.021815
"7898","96804","HI","HONOLULU",5,3,24.859832,-168.021815
"7899","96813","HI","HONOLULU",2076,2043,24.859832,-168.021815
"7900","96814","HI","HONOLULU",482,466,24.859832,-168.021815
"7901","96815","HI","HONOLULU",373,350,24.859832,-168.021815
"7902","96816","HI","HONOLULU",10,6,24.859832,-168.021815
"7903","96817","HI","HONOLULU",15,9,21.65098,-157.922303
"7904","96818","HI","HONOLULU",5,2,21.347951,-157.93965
"7905","96819","HI","HONOLULU",398,387,21.373179,-157.901979
"7906","96822","HI","HONOLULU",486,481,21.67115,-157.94085
"7907","96848","HI","HONOLULU",1017,975,24.859832,-168.021815
"7908","96910","GU","HAGATNA",196,187,13.444257,144.786297
"7909","96910","GU","ORDOT",6,3,13.444257,144.786297
"7910","96910","GU","SINAJANA",5,3,13.444257,144.786297
"7911","96913","GU","BARRIGADA",831,816,13.444257,144.786297
"7912","96913","GU","MANGILAO",6,4,13.444257,144.786297
"7913","96913","GU","TAMNING",5,2,13.444257,144.786297
"7914","96913","GU","TAMUNING",1113,965,13.444257,144.786297
"7915","96913","GU","TUMON",10,5,13.444257,144.786297
"7916","96915","GU","PITA",5,3,13.444257,144.786297
"7917","96921","GU","BARRIGADA",222,189,13.444257,144.786297
"7918","96921","GU","TAMUNING",5,3,13.444257,144.786297
"7919","96923","GU","MANGILAO",593,591,13.444257,144.786297
"7920","96928","GU","AGAT",181,179,13.444257,144.786297
"7921","96929","GU","DEDECO",5,3,13.444257,144.786297
"7922","96929","GU","DEDEDO",1091,1080,13.444257,144.786297
"7923","96929","GU","YIGO",5,3,13.444257,144.786297
"7924","96931","GU","TAMUNING",1033,914,13.444257,144.786297
"7925","96932","GU","HAGATNA",30,18,13.444257,144.786297
"7926","96932","GU","TAMUNING",5,3,13.444257,144.786297
"7927","96950","MP","SAIPAN",6120,5635,15.190135,145.740804
"7928","96951","MP","ROTA",10,5,15.190135,145.740804
"7929","96952","MP","TINIAN",71,2,15.190135,145.740804
"7930","97005","OR","BEAVERTON",1780,1545,45.496289,-122.800146
"7931","97006","OR","BEAVERTON",1089,864,45.52013,-122.860376
"7932","97008","OR","BEAVERTON",202,192,45.45602,-122.799559
"7933","97015","OR","CLACKAMAS",5,3,45.415038,-122.499461
"7934","97024","OR","FAIRVIEW",181,179,45.544407,-122.53636
"7935","97030","OR","GRESHAM",15,9,45.508117,-122.430233
"7936","97031","OR","HOOD RIVER",15,8,45.638312,-121.677126
"7937","97034","OR","LAKE OSWEGO",10,5,45.408374,-122.691388
"7938","97035","OR","LAKE OSWEGO",471,459,45.408077,-122.723058
"7939","97058","OR","THE DALLES",381,377,45.554978,-121.18703
"7940","97062","OR","TUALATIN",593,530,45.366608,-122.783887
"7941","97070","OR","WILSONVILLE",837,793,45.308493,-122.785518
"7942","97071","OR","WOODBURN",5,3,45.148007,-122.876205
"7943","97076","OR","BEAVERTON",5,3,45.548616,-123.114725
"7944","97077","OR","BEAVERTON",395,393,45.548616,-123.114725
"7945","97101","OR","AMITY",5,3,45.121454,-123.191368
"7946","97103","OR","ASTORIA",5,3,46.142206,-123.795996
"7947","97114","OR","DAYTON",5,3,45.187141,-123.077797
"7948","97123","OR","HILLSBORO",5,3,45.458397,-122.977963
"7949","97124","OR","HILLSBORO",1458,1366,45.62337,-122.953316
"7950","97128","OR","PORTLAND",5,3,45.187444,-123.237145
"7951","97132","OR","NEWBERG",10,6,45.329475,-122.981045
"7952","97148","OR","YAMHILL",5,3,45.351892,-123.23484
"7953","97201","OR","PORTLAND",1166,1143,45.498931,-122.693157
"7954","97201","WA","PORTLAND",5,3,45.498931,-122.693157
"7955","97202","OR","PORTLAND",10,5,45.48169,-122.637331
"7956","97203","OR","PORTLAND",153,148,45.604838,-122.743737
"7957","97204","OR","PORTLAND",2249,2200,45.51809,-122.675106
"7958","97205","OR","PORTLAND",536,512,45.51949,-122.690157
"7959","97206","OR","PORTLAND",10,5,45.483341,-122.596154
"7960","97209","OR","PORTLAND",1636,1602,45.53199,-122.683826
"7961","97210","OR","PORTLAND",25,13,45.547339,-122.732358
"7962","97212","OR","PORTLAND",5,2,45.54374,-122.643106
"7963","97213","OR","PORTLAND",148,146,45.53909,-122.599751
"7964","97214","OR","PORTLAND",20,11,45.51444,-122.642305
"7965","97215","OR","PORTLAND",5,3,45.51894,-122.599104
"7966","97217","OR","PORTLAND",1061,1006,45.594589,-122.704308
"7967","97220","OR","PORTLAND",198,189,45.55634,-122.556104
"7968","97221","OR","PORTLAND",6,4,45.50655,-122.733888
"7969","97222","OR","MILWAUKIE",485,481,45.437341,-122.614703
"7970","97222","OR","PORTLAND",316,308,45.437341,-122.614703
"7971","97223","OR","PORTLAND",665,653,45.44739,-122.795294
"7972","97223","OR","TIGARD",10,6,45.44739,-122.795294
"7973","97224","OR","DURHAM",5,3,45.409448,-122.8014
"7974","97224","OR","PORTLAND",186,182,45.409448,-122.8014
"7975","97227","OR","PORTLAND",186,182,45.545039,-122.680007
"7976","97229","OR","PORTLAND",1550,1538,45.548317,-122.827561
"7977","97230","OR","PORTLAND",15,7,45.547173,-122.500053
"7978","97232","OR","PORTLAND",490,484,45.52369,-122.642655
"7979","97258","OR","PORTLAND",5,3,45.580557,-122.374776
"7980","97267","OR","MILWAUKIE",5,2,45.402142,-122.614353
"7981","97301","OR","SALEM",169,158,44.90472,-122.921721
"7982","97302","OR","SALEM",15,9,44.890486,-123.082192
"7983","97305","OR","DALLAS",5,3,44.996133,-122.91239
"7984","97305","OR","SALEM",5,3,44.996133,-122.91239
"7985","97309","OR","SALEM",5,3,44.984465,-122.457024
"7986","97321","OR","ALBANY",10,6,44.594489,-122.581676
"7987","97333","OR","CORVALLIS",354,347,44.467218,-123.337762
"7988","97361","OR","MONMOUTH",626,624,44.808768,-123.326075
"7989","97401","OR","EUGENE",266,252,44.117868,-123.074193
"7990","97402","OR","EUGENE",20,11,44.033642,-123.073186
"7991","97403","OR","EUGENE",207,204,44.032396,-123.095799
"7992","97420","OR","COOS BAY",305,303,43.215143,-124.198358
"7993","97423","OR","COQUILLE",6,4,43.232318,-124.22419
"7994","97477","OR","SPRINGFIELD",329,325,43.937276,-123.444371
"7995","97504","OR","MEDFORD",958,952,42.322392,-122.793659
"7996","97520","OR","ASHLAND",10,5,42.148098,-122.537356
"7997","97532","OR","MERLIN",5,3,42.400936,-123.525826
"7998","97538","OR","SELMA",5,3,42.265435,-123.551451
"7999","97601","OR","KLAMATH FALLS",462,454,42.293293,-121.816873
"8000","97630","OR","LAKEVIEW",10,6,42.180763,-120.369607
"8001","97633","OR","MERRILL",5,3,42.055503,-121.522384
"8002","97702","OR","BEND",10,6,43.998448,-121.260298
"8003","97801","OR","PENDLETON",5,3,45.711814,-118.637974
"8004","97838","OR","HERMISTON",5,3,45.699986,-119.100692
"8005","97914","OR","ONTARIO",5,3,44.093127,-117.079896
"8006","98001","WA","AUBURN",201,189,47.465495,-121.821908
"8007","98001","WA","FEDERAL WAY",15,9,47.465495,-121.821908
"8008","98003","WA","FEDERAL WAY",408,241,47.432251,-121.803388
"8009","98004","WA","BELLEVUE",11440,10727,47.615471,-122.207221
"8010","98005","WA","BELLEVUE",2539,2390,47.620471,-122.178883
"8011","98006","WA","BELLEVUE",962,812,47.551771,-122.144727
"8012","98007","WA","BELLEVUE",6822,5799,47.620152,-122.142282
"8013","98008","WA","BELLEVUE",1028,671,47.605867,-122.111082
"8014","98009","WA","BELLEVUE",5,3,47.432251,-121.803388
"8015","98011","WA","BOTHELL",566,498,47.750689,-122.214376
"8016","98012","WA","BOTHELL",15,8,47.840068,-122.197238
"8017","98012","WA","MILL CREEK",5,3,47.840068,-122.197238
"8018","98020","WA","EDMONDS",5,3,47.806068,-122.372401
"8019","98021","WA","BOTHELL",1469,1346,47.794519,-122.194276
"8020","98022","WA","ENUMCLAW",5,3,47.234107,-121.903936
"8021","98026","WA","EDMONDS",10,6,47.835318,-122.326981
"8022","98027","WA","ISSAQUAH",744,649,47.497419,-122.010699
"8023","98028","WA","KENMORE",20,11,47.754219,-122.124643
"8024","98029","WA","ISSAQUAH",187,182,47.565587,-122.025754
"8025","98029","WA","RENTON",5,3,47.565587,-122.025754
"8026","98031","WA","KENT",10,6,47.379972,-122.16538
"8027","98032","WA","KENT",151,143,47.432251,-121.803388
"8028","98033","WA","BOTHELL",147,145,47.673263,-122.187029
"8029","98033","WA","KIRKLAND",1640,1565,47.673263,-122.187029
"8030","98034","WA","KIRKLAND",481,465,47.725139,-122.205646
"8031","98036","WA","LYNNWOOD",6,3,47.804869,-122.285481
"8032","98037","WA","LYNNWOOD",5,3,47.857022,-122.28301
"8033","98038","WA","MAPLE VALLEY",187,182,47.409304,-121.969445
"8034","98040","WA","MERCER ISLAND",41,22,47.56025,-122.228083
"8035","98042","WA","KENT",5,3,47.353456,-122.091718
"8036","98043","WA","MOUNTLAKE TERRACE",71,66,47.793269,-122.30764
"8037","98050","WA","PRESTON",5,3,47.536015,-121.931195
"8038","98052","WA","REDMOND",10115,9120,47.678756,-122.121034
"8039","98053","WA","REDMOND",15,9,47.648626,-122.02106
"8040","98055","WA","RENTON",5,2,47.485348,-122.02967
"8041","98056","WA","RENTON",5,3,47.514671,-122.186447
"8042","98057","WA","RENTON",3252,3204,47.432251,-121.803388
"8043","98058","WA","RENTON",397,393,47.432927,-122.117999
"8044","98059","WA","NEWCASTLE",5,3,47.505822,-122.115699
"8045","98065","WA","SNOQUALMIE",183,179,47.534473,-121.816158
"8046","98072","WA","WOODINVILLE",26,15,47.740741,-122.090874
"8047","98083","WA","KIRKLAND",5,3,47.432251,-121.803388
"8048","98101","WA","SEATTLE",9391,8937,47.432251,-121.803388
"8049","98102","WA","SEATTLE",301,288,47.432251,-121.803388
"8050","98103","WA","SEATTLE",1786,1717,47.432251,-121.803388
"8051","98104","WA","SEATTLE",10051,9444,47.432251,-121.803388
"8052","98105","WA","SEATTLE",877,867,47.432251,-121.803388
"8053","98106","WA","SEATTLE",5,3,47.432251,-121.803388
"8054","98107","WA","SEATTLE",86,10,47.432251,-121.803388
"8055","98108","WA","SEATTLE",652,636,47.432251,-121.803388
"8056","98109","WA","SEATTLE",3633,3578,47.583868,-122.052333
"8057","98114","WA","SEATTLE",5,3,47.432251,-121.803388
"8058","98115","WA","SEATTLE",25,15,47.432251,-121.803388
"8059","98118","WA","SEATTLE",5,3,47.432251,-121.803388
"8060","98119","WA","SEATTLE",1590,1562,47.432251,-121.803388
"8061","98121","WA","N",5,3,47.432251,-121.803388
"8062","98121","WA","SEATTLE",18011,17159,47.432251,-121.803388
"8063","98122","WA","SEATTLE",1191,1171,47.432251,-121.803388
"8064","98125","WA","SEATTLE",15,9,47.432251,-121.803388
"8065","98126","WA","SEATTLE",5,3,47.432251,-121.803388
"8066","98131","WA","SEATTLE",5,3,47.432251,-121.803388
"8067","98133","WA","SEATTLE",5,3,47.432251,-121.803388
"8068","98134","WA","SEATTLE",1417,1297,47.432251,-121.803388
"8069","98144","WA","SEATTLE",10,5,47.432251,-121.803388
"8070","98154","WA","SEATTLE",5,2,47.432251,-121.803388
"8071","98155","WA","LAKE FOREST PARK",196,151,47.767169,-122.259737
"8072","98155","WA","LAKEFOREST PARK",5,3,47.767169,-122.259737
"8073","98155","WA","SEATTLE",10,5,47.767169,-122.259737
"8074","98155","WA","SHORELINE",5,3,47.767169,-122.259737
"8075","98164","WA","SEATTLE",524,513,47.432251,-121.803388
"8076","98166","WA","SEATTLE",5,3,47.432251,-121.803388
"8077","98168","WA","SEATTLE",5,3,47.432251,-121.803388
"8078","98168","WA","TUKWILA",5,2,47.432251,-121.803388
"8079","98188","WA","SEATTLE",625,615,47.432251,-121.803388
"8080","98188","WA","TUKWILA",15,8,47.432251,-121.803388
"8081","98195","WA","SEATTLE",843,836,47.432251,-121.803388
"8082","98198","WA","DES MOINES",5,3,47.432251,-121.803388
"8083","98198","WA","SEATTLE",5,3,47.432251,-121.803388
"8084","98199","WA","SEATTLE",26,14,47.776875,-122.264256
"8085","98201","WA","EVERETT",373,365,47.988661,-122.199795
"8086","98203","WA","EVERETT",35,20,47.946017,-122.231795
"8087","98208","WA","EVERETT",414,410,47.897284,-122.190392
"8088","98225","WA","BELLINGHAM",1049,1043,48.747687,-122.454297
"8089","98226","WA","BELLINGHAM",330,317,48.768396,-122.486483
"8090","98245","WA","EASTSOUND",240,236,48.659128,-122.867603
"8091","98257","WA","LA CONNER",5,3,48.414123,-122.508364
"8092","98258","WA","LAKE STEVENS",5,3,48.046751,-122.056379
"8093","98264","WA","LYNDEN",16,9,48.932328,-122.436249
"8094","98270","WA","MARYSVILLE",5,3,48.049576,-122.161951
"8095","98290","WA","SNOHOMISH",5,3,47.954558,-122.014722
"8096","98333","WA","FOX ISLAND",5,3,47.248013,-122.628989
"8097","98368","WA","PORT TOWNSEND",5,3,48.018572,-122.849683
"8098","98372","WA","PUYALLUP",5,3,47.197581,-122.162076
"8099","98373","WA","PUYALLUP",10,6,47.145817,-122.309704
"8100","98374","WA","PUYALLUP",84,2,47.139095,-122.258646
"8101","98383","WA","SILVERDALE",5,3,47.672498,-122.707982
"8102","98401","WA","TACOMA",5,3,47.253671,-122.444335
"8103","98402","WA","TACOMA",8972,8748,47.261502,-122.463308
"8104","98403","WA","TACOMA",5,3,47.265371,-122.457087
"8105","98405","WA","TACOMA",1349,1343,47.247871,-122.472793
"8106","98409","WA","TACOMA",5,3,47.205777,-122.321095
"8107","98415","WA","TACOMA",304,302,47.066193,-122.113223
"8108","98421","WA","TACOMA",5,3,47.254021,-122.400133
"8109","98424","WA","FIFE",5,3,47.232513,-122.359432
"8110","98424","WA","TACOMA",450,448,47.232513,-122.359432
"8111","98444","WA","TACOMA",5,3,47.146371,-122.457172
"8112","98447","WA","TACOMA",5,3,47.066193,-122.113223
"8113","98499","WA","LAKEWOOD",5,2,47.16772,-122.50236
"8114","98501","WA","OLYMPIA",186,181,46.984767,-122.869079
"8115","98501","WA","TUMWATER",10,6,46.984767,-122.869079
"8116","98501","WA","TURNWATER",5,3,46.984767,-122.869079
"8117","98502","WA","OLYMPIA",5,3,47.104269,-123.055153
"8118","98503","WA","LACEY",377,367,47.026418,-122.796695
"8119","98504","WA","LACEY",5,3,46.978118,-122.702393
"8120","98504","WA","OLYMPIA",789,778,46.978118,-122.702393
"8121","98506","WA","OLYMPIA",5,3,47.104227,-122.870043
"8122","98507","WA","OLYMPIA",5,3,46.978118,-122.702393
"8123","98512","WA","TUMWATER",5,3,46.949776,-123.021207
"8124","98516","WA","LACEY",193,174,47.112575,-122.779419
"8125","98516","WA","OLYMPIA",395,393,47.112575,-122.779419
"8126","98528","WA","BELFAIR",5,3,47.432465,-122.928877
"8127","98584","WA","SHELTON",5,3,47.263255,-123.159683
"8128","98605","WA","COOK",5,3,45.721519,-121.447323
"8129","98607","WA","CAMAS",5,3,45.656489,-122.399341
"8130","98625","WA","KALAMA",6,3,46.002114,-122.72175
"8131","98632","WA","LONGVIEW",5,3,46.181872,-123.057597
"8132","98642","WA","RIDGEFIELD",5,3,45.756797,-122.620162
"8133","98660","WA","VANCOUVER",206,192,45.74327,-122.713366
"8134","98661","WA","VANCOUVER",704,697,45.769989,-122.643658
"8135","98662","WA","VANCOUVER",598,594,45.691419,-122.580457
"8136","98665","WA","VANCOUVER",5,3,45.689187,-122.661608
"8137","98672","WA","WHITE SALMON",5,3,45.828588,-121.405863
"8138","98683","WA","VANCOUVER",1750,1732,45.603216,-122.513318
"8139","98684","WA","VANCOUVER",315,308,45.6359,-122.515538
"8140","98685","WA","VANCOUVER",5,3,45.754637,-122.696001
"8141","98686","WA","VANCOUVER",5,3,45.705566,-122.572193
"8142","98801","WA","WENATCHEE",242,238,47.573816,-120.351884
"8143","98837","WA","MOSES LAKE",5,3,47.180684,-119.298979
"8144","98841","WA","OMAK",5,3,48.426942,-119.560672
"8145","98901","WA","YAKIMA",181,179,46.644476,-120.725557
"8146","98902","WA","YAKIMA",600,594,46.420138,-120.29712
"8147","98907","WA","YAKIMA",181,179,46.628757,-120.573967
"8148","98908","WA","YAKIMA",15,8,46.527811,-120.687412
"8149","98922","WA","CLE ELUM",5,3,47.156558,-120.806926
"8150","98926","WA","ELLENSBURG",535,533,47.028084,-120.48998
"8151","98942","WA","SELAH",181,179,46.544316,-120.396038
"8152","98944","WA","SUNNYSIDE",16,10,46.373611,-120.01059
"8153","98948","WA","TOPPENISH",6,4,46.328522,-120.370257
"8154","99001","WA","AIRWAY HEIGHTS",5,3,47.643803,-117.59205
"8155","99004","WA","CHENEY",773,771,47.6067,-117.500285
"8156","99019","WA","LIBERTY LAKE",146,140,47.651635,-117.085845
"8157","99027","WA","OTIS ORCHARDS",5,3,47.734728,-117.107735
"8158","99133","WA","GRAND COULEE",181,179,47.822463,-119.042714
